sentence_index|sentence|phrase ids|sentiment values
11392|Spectators will indeed sit open-mouthed before the screen , not screaming but yawning .|187499.0|0.30556
4379|All in all , it 's a pretty good execution of a story that 's a lot richer than the ones Hollywood action screenwriters usually come up with on their own .|63702.0|0.77778
1611|A taut psychological thriller that does n't waste a moment of its two-hour running time .|44295.0|0.79167
7634|Comes ... uncomfortably close to coasting in the treads of The Bicycle Thief .|144557.0|0.34722
6262|In theory , a middle-aged romance pairing Clayburgh and Tambor sounds promising , but in practice it 's something else altogether -- clownish and offensive and nothing at all like real life .|106727.0|0.26389
1745|The Grey Zone gives voice to a story that needs to be heard in the sea of Holocaust movies ... but the film suffers from its own difficulties .|226114.0|0.58333
3648|works , it 's thanks to Huston 's revelatory performance .|238977.0|0.76389
7883|A disappointment for those who love alternate versions of the Bard , particularly ones that involve deep fryers and hamburgers .|143069.0|0.26389
4273|The case is a convincing one , and should give anyone with a conscience reason to pause .|69418.0|0.81944
10995|Yes they can swim , the title is merely Anne-Sophie Birot 's off-handed way of saying girls find adolescence difficult to wade through .|189900.0|0.45833
8810|A semi-autobiographical film that 's so sloppily written and cast that you can not believe anyone more central to the creation of Bugsy than the caterer had anything to do with it .|222080.0|0.055555999999999994
3721|Even if Invincible is not quite the career peak that The Pianist is for Roman Polanski , it demonstrates that Werner Herzog can still leave us with a sense of wonder at the diverse , marvelously twisted shapes history has taken .|65360.0|0.75
7425|The ga-zillionth airhead movie about a wife in distress who resorts to desperate measures .|149455.0|0.41667
545|This version 's no classic like its predecessor , but its pleasures are still plentiful .|27017.0|0.625
6683|Mindless and boring martial arts and gunplay with too little excitement and zero compelling storyline .|107775.0|0.22221999999999997
5812|Wow .|227228.0|0.63889
9205|But seriously , folks , it does n't work .|222797.0|0.26389
7626|Miller is playing so free with emotions , and the fact that children are hostages to fortune , that he makes the audience hostage to his swaggering affectation of seriousness .|147455.0|0.79167
4824|Veterans of the dating wars will smirk uneasily at the film 's nightmare versions of everyday sex-in-the-city misadventures .|110874.0|0.40278
4837|The fourth `` Pokemon '' is a diverting -- if predictable -- adventure suitable for a matinee , with a message that cautions children about disturbing the world 's delicate ecological balance .|226293.0|0.65278
3724|A wild ride with eight boarders from Venice Beach that was a deserved co-winner of the Audience Award for documentaries at the Sundance Film Festival .|63574.0|0.80556
7473|A ragbag of promising ideas and failed narrative , of good acting and plain old bad filmmaking .|143284.0|0.45833
3838|I do n't know if Frailty will turn Bill Paxton into an A-list director , but he can rest contentedly with the knowledge that he 's made at least one damn fine horror movie .|66144.0|0.66667
2330|It 's no lie -- Big Fat Liar is a real charmer .|66594.0|0.8333299999999999
9352|A manipulative feminist empowerment tale thinly posing as a serious drama about spousal abuse .|181827.0|0.23611
1817|Stevens has a flair for dialogue comedy , the film operates nicely off the element of surprise , and the large cast is solid .|46820.0|0.8472200000000001
10942|This is a children 's film in the truest sense .|226644.0|0.70833
180|A well-made thriller with a certain level of intelligence and non-reactionary morality .|13824.0|0.8333299999999999
6324|As a story of dramatic enlightenment , the screenplay by Billy Ray and Terry George leaves something to be desired .|222439.0|0.26389
2931|The film 's constant mood of melancholy and its unhurried narrative are masterfully controlled .|226249.0|0.81944
6774|Lame Sweet Home leaves no Southern stereotype unturned .|147076.0|0.33333
11164|Showtime 's starry cast could be both an asset and a detriment .|225772.0|0.5
5727|The effort is sincere and the results are honest , but the film is so bleak that it 's hardly watchable .|109739.0|0.19444
4879|... Myers has turned his franchise into the movie version of an adolescent dirty-joke book done up in post-Tarantino pop-culture riffs ...|103182.0|0.5
8215|Godawful boring slug of a movie .|145613.0|0.083333
2873|Elvira fans could hardly ask for more .|65296.0|0.81944
652|The warm presence of Zhao Benshan makes the preposterous lying hero into something more than he reasonably should be .|26926.0|0.52778
1590|essentially an exceptionally well-written , well-edited , well-directed , well-acted , bald rip-off of Aliens .|51324.0|0.52778
6813|A Frankenstein mishmash that careens from dark satire to cartoonish slapstick , Bartleby performs neither one very well .|142979.0|0.41667
10011|Thanks largely to Williams , all the interesting developments are processed in 60 minutes -- the rest is just an overexposed waste of film .|226068.0|0.097222
576|Hopkins .|223689.0|0.5
7482|A synthesis of cliches and absurdities that seems positively decadent in its cinematic flash and emptiness .|143386.0|0.29167
4450|Especially give credit to Affleck .|223249.0|0.81944
3031|It 's a shame the marvelous first 101 minutes have to be combined with the misconceived final 5 .|66498.0|0.29167
10879|Most of the film feels conceived and shot on the fly -- like between lunch breaks for Shearer 's radio show and his Simpson voice-overs .|186191.0|0.5
10430|The film has a nearly terminal case of the cutes , and it 's neither as funny nor as charming as it thinks it is .|188188.0|0.18056
7584|Walter Hill 's pulpy , stylized boxing melodrama Undisputed nearly overcomes its questionable in-the-ring match-up with solid fight choreography and gritty prison authenticity .|150693.0|0.54167
10908|An empty , purposeless exercise .|182385.0|0.18056
5736|Imagine the CleanFlicks version of ` Love Story , ' with Ali MacGraw 's profanities replaced by romance-novel platitudes .|106673.0|0.27778
855|A work of intricate elegance , literary lyricism and profound common sense .|24511.0|0.79167
9946|In the end , the film feels homogenized and a bit contrived , as if we 're looking back at a tattered and ugly past with rose-tinted glasses .|184910.0|0.27778
879|Lathan and Diggs have considerable personal charm , and their screen rapport makes the old story seem new .|25927.0|0.8333299999999999
7866|As befits its title , this PG-13-rated piffle is ultimately as threatening as the Snuggle Fabric Softener bear .|143898.0|0.41667
8317|Ca n't kick about the assembled talent and the Russos show genuine promise as comic filmmakers .|222876.0|0.56944
8469|What kids will discover is a new collectible .|227053.0|0.65278
9790|De Niro cries .|183303.0|0.47222
1682|I walked away from this new version of E.T. just as I hoped I would -- with moist eyes .|223863.0|0.875
11573|From blushing to gushing -- Imamura squirts the screen in ` Warm Water Under a Red Bridge '|223433.0|0.68056
618|As a singular character study , it 's perfect .|222437.0|0.9027799999999999
11017|What a vast enterprise has been marshaled in the service of such a minute idea .|227045.0|0.56944
1058|Even those who would like to dismiss the film outright should find much to mull and debate .|25255.0|0.55556
8011|Lovingly choreographed bloodshed taking place in a pristine movie neverland , basically .|147270.0|0.66667
8245|All I can say is fuhgeddaboutit .|143593.0|0.16667
11141|This hastily mounted production exists only to capitalize on Hopkins ' inclination to play Hannibal Lecter again , even though Harris has no immediate inclination to provide a fourth book .|188971.0|0.15278
4097|A simple tale of an unlikely friendship , but thanks to the gorgeous locales and exceptional lead performances , it has considerable charm .|63370.0|0.8472200000000001
158|It does succeed by following a feel-good formula with a winning style , and by offering its target audience of urban kids some welcome role models and optimism .|224291.0|0.70833
11806|Far away .|223334.0|0.45833
7317|It 's mildly amusing , but I certainly ca n't recommend it .|146544.0|0.23611
10287|Not bad , but not all that good .|225188.0|0.44443999999999995
4852|Though its story is only surface deep , the visuals and enveloping sounds of Blue Crush make this surprisingly decent flick worth a summertime look-see .|110603.0|0.76389
9567|If you adored The Full Monty so resoundingly that you 're dying to see the same old thing in a tired old setting , then this should keep you reasonably entertained .|184836.0|0.5
11814|Bland but harmless .|222637.0|0.29167
8651|Outrageousness is all Plympton seemed to be going for this time .|147976.0|0.27778
8396|All this turns out to be neither funny nor provocative - only dull .|143636.0|0.23611
