sentence_index|sentence|phrase ids|sentiment values
3581|It does n't flinch from its unsettling prognosis , namely , that the legacy of war is a kind of perpetual pain .|66703.0|0.375
3584|But it could be , by its art and heart , a necessary one .|222769.0|0.75
3585|A very good film sits in the place where a masterpiece should be .|63543.0|0.72222
3591|One of recent memory 's most thoughtful films about art , ethics , and the cost of moral compromise .|67991.0|0.88889
3596|So could young romantics out on a date .|68858.0|0.625
3598|The members manage to pronounce KOK exactly as you think they might , thus giving the cast ample opportunity to use that term as often as possible .|69690.0|0.5
3616|Secretary is not a movie about fetishism .|225722.0|0.52778
3618|Even though it 's common knowledge that Park and his founding partner , Yong Kang , lost Kozmo in the end , you ca n't help but get caught up in the thrill of the company 's astonishing growth .|65370.0|0.75
3624|It 's all about Anakin ... and the lustrous polished visuals rich in color and creativity and , of course , special effect .|66519.0|0.8333299999999999
3626|But it also has many of the things that made the first one charming .|222768.0|0.70833
3637|With an expressive face reminiscent of Gong Li and a vivid personality like Zhang Ziyi 's , Dong stakes out the emotional heart of Happy .|70992.0|0.66667
3652|A. . .|222137.0|0.5
3657|A keep - 'em - guessing plot and an affectionate take on its screwed-up characters .|63129.0|0.75
3658|Brave and sweetly rendered love story .|64457.0|0.77778
3662|If you like blood , guts and crazy beasts stalking men with guns though ... you will likely enjoy this monster .|66310.0|0.79167
3666|` Anyone with a passion for cinema , and indeed sex , should see it as soon as possible . '|71188.0|0.81944
3667|Seeks to transcend its genre with a curiously stylized , quasi-Shakespearean portrait of pure misogynist evil .|68692.0|0.69444
3671|One of those rare films that come by once in a while with flawless amounts of acting , direction , story and pace .|68025.0|0.77778
3679|Despite its floating narrative , this is a remarkably accessible and haunting film .|65024.0|0.875
3687|A witty , low-key romantic comedy .|63585.0|0.80556
3688|More good than great but Freeman and Judd make it work .|67610.0|0.70833
3697|C'mon !|222860.0|0.40278
3701|It irritates and saddens me that Martin Lawrence 's latest vehicle can explode obnoxiously into 2,500 screens while something of Bubba Ho-Tep 's clearly evident quality may end up languishing on a shelf somewhere .|224321.0|0.22221999999999997
3729|For once , a movie does not proclaim the truth about two love-struck somebodies , but permits them time and space to convince us of that all on their own .|65596.0|0.72222
3733|It is an indelible epic American story about two families , one black and one white , facing change in both their inner and outer lives .|66733.0|0.52778
3736|A flawed film but an admirable one that tries to immerse us in a world of artistic abandon and political madness and very nearly succeeds .|63042.0|0.55556
3739|We do get the distinct impression that this franchise is drawing to a close .|70718.0|0.31944
3748|Paul Cox needed to show it .|68137.0|0.38889
3759|Tadpole may be one of the most appealing movies ever made about an otherwise appalling , and downright creepy , subject -- a teenage boy in love with his stepmother .|69109.0|0.77778
3765|It 's incredible the number of stories the Holocaust has generated .|224190.0|0.66667
3770|A film with contemporary political resonance illustrated by a winning family story .|63010.0|0.79167
3776|Ferrara 's strongest and most touching movie of recent years .|65514.0|0.875
3786|Happily , some things are immune to the folly of changing taste and attitude .|223571.0|0.65278
3791|If only it had the story to match .|223920.0|0.31944
3793|... only Bond can save us from the latest eccentric , super-wealthy megalomaniac bent on world domination and destruction .|62597.0|0.55556
3796|An old-fashioned scary movie , one that relies on lingering terror punctuated by sudden shocks and not constant bloodshed punctuated by flying guts .|63937.0|0.77778
3804|Its engaging simplicity is driven by appealing leads .|66808.0|0.8333299999999999
3812|Yet it 's not quite the genre-busting film it 's been hyped to be because it plays everything too safe .|227253.0|0.34722
3814|Turturro is fabulously funny and over the top as a ` very sneaky ' butler who excels in the art of impossible disappearing\/reappearing acts|70508.0|0.81944
3815|Meant for Star Wars fans .|67503.0|0.58333
3828|A sharp and quick documentary that is funny and pithy , while illuminating an era of theatrical comedy that , while past , really is n't .|63358.0|0.79167
3833|Easily one of the best and most exciting movies of the year .|65244.0|1.0
3849|Great fun both for sports aficionados and for ordinary louts whose idea of exercise is climbing the steps of a stadium-seat megaplex .|65854.0|0.73611
3860|journalism of the 1960s .|233206.0|0.5
3869|Feeling like a dope has rarely been more fun than it is in Nine Queens .|65509.0|0.5
3874|What bubbles up out of John C. Walsh 's Pipe Dream is the distinct and very welcome sense of watching intelligent people making a movie they might actually want to watch .|227048.0|0.75
3879|A mesmerizing cinematic poem from the first frame to the last .|63174.0|0.80556
3883|Vividly conveys the shadow side of the 30-year friendship between two English women .|70646.0|0.58333
3884|The story has some nice twists but the ending and some of the back-story is a little tired .|69935.0|0.36111
3896|It 's a visual delight and a decent popcorn adventure , as long as you do n't try to look too deep into the story|66512.0|0.68056
3901|A new film from Bill Plympton , the animation master , is always welcome .|63231.0|0.875
3905|The gags are often a stitch .|69622.0|0.65278
3907|A bonanza of wacky sight gags , outlandish color schemes , and corny visual puns that can be appreciated equally as an abstract Frank Tashlin comedy and as a playful recapitulation of the artist 's career .|62803.0|0.58333
3909|Good performances and a realistic , non-exploitive approach make Paid in Full worth seeing .|65819.0|0.88889
3911|Ryan Gosling is , in a word , brilliant as the conflicted Daniel .|68549.0|0.88889
3921|Pipe Dream does have its charms .|68216.0|0.72222
3940|A manically generous Christmas vaudeville .|63168.0|0.625
3944|While puerile men dominate the story , the women shine .|70898.0|0.55556
3959|It trusts the story it sets out to tell .|66779.0|0.8333299999999999
3960|I could n't recommend this film more .|66137.0|0.65278
3966|Scott Baio is turning in some delightful work on indie projects .|68647.0|0.73611
3967|It 's an experience in understanding a unique culture that is presented with universal appeal .|66528.0|0.77778
3968|What 's surprising is how well it holds up in an era in which computer-generated images are the norm .|70791.0|0.75
3969|Brings together some of the biggest names in Japanese anime , with impressive results .|64497.0|0.9722200000000001
3973|Sensual , funny and , in the end , very touching .|68708.0|0.9027799999999999
3975|Who needs mind-bending drugs when they can see this , the final part of the ` qatsi ' trilogy , directed by Godfrey Reggio , with music by Philip Glass ?|70937.0|0.77778
3979|An excellent sequel .|222301.0|0.9027799999999999
3989|Although made on a shoestring and unevenly acted , conjures a Lynch-like vision of the rotting underbelly of Middle America .|63761.0|0.30556
3996|See it .|225724.0|0.8333299999999999
4001|Spectacular in every sense of the word , even if you don ' t know an Orc from a Uruk-Hai .|68930.0|1.0
4003|This is a finely written , superbly acted offbeat thriller .|70211.0|0.88889
4014|For those in search of something different , Wendigo is a genuinely bone-chilling tale .|65599.0|0.77778
4019|At once subtle and visceral , the film never succumbs to the trap of the maudlin or tearful , offering instead with its unflinching gaze a measure of faith in the future .|64155.0|0.875
4028|A properly spooky film about the power of spirits to influence us whether we believe in them or not .|63285.0|0.76389
4041|An energetic , violent movie with a momentum that never lets up .|63863.0|0.79167
4044|Cage makes an unusual but pleasantly haunting debut behind the camera .|64594.0|0.65278
4049|A very well-meaning movie , and it will stand in future years as an eloquent memorial to the World Trade Center tragedy .|63547.0|0.72222
4054|If you do n't flee , you might be seduced .|223976.0|0.56944
4055|If you do n't laugh , flee .|223977.0|0.58333
4064|A weird and wonderful comedy .|63549.0|0.86111
